ID,PUNTO_DE_CONEXION,DOMICILIO,COLONIA-COMUNIDAD,ZONA,LOCALIDAD,SEDE,LATITUD,LONGITUD,PROGRAMA,TIPO,BENEFICIARIOS,FASE,ICONO
431,11PES0080C,Donato Guerra Num. 114,Zona De Oro,urbana,León de los Aldama,Escuela,21.12204,-101.67918,Otro,Sin informacion,57,Instalado,pin
432,11PES0081B,"Calle San Sebastian Numero Exterior: 505 , Colonia La Martinica, ",La Martinica,urbana,León de los Aldama,Escuela,21.11299,-101.66259,Otro,Sin informacion,241,Instalado,pin
433,11PES0106U,Hidalgo Num. 621 ,No Aplica,urbana,León de los Aldama,Escuela,21.12926,-101.6801,Otro,Sin informacion,55,Instalado,pin
434,11PES0111F,Independencia Num. 726,Barrio De San Miguel,urbana,León de los Aldama,Escuela,21.1165,-101.66778,Otro,Sin informacion,56,Instalado,pin
435,11PES0112E,"Calle Aquiles Serdan Numero Exterior: 221 , Colonia Centro, Codig",Centro,urbana,León de los Aldama,Escuela,21.12567,-101.68452,Otro,Sin informacion,29,Instalado,pin
436,11PES0114C,Prolongacion Boulevard Campestre Num. 2600,Lomas Del Refugio,urbana,León de los Aldama,Escuela,21.15271,-101.71913,Otro,Sin informacion,153,Instalado,pin
437,11PES0115B,Avenida Conejos Num. 701 ,No Aplica,urbana,León de los Aldama,Escuela,21.1135,-101.6367,Otro,Sin informacion,155,Instalado,pin
438,11PES0123K,Avenida Paseo De Jerez Num. 307,Jardines De Jerez,urbana,León de los Aldama,Escuela,21.10046,-101.6403,Otro,Sin informacion,68,Instalado,pin
439,11PES0141Z,"Boulevard J. Manuel Lopez Sanabria Numero Exterior: 220 , Colonia",Lomas Del Campestre,urbana,León de los Aldama,Escuela,21.15283,-101.70179,Otro,Sin informacion,409,Instalado,pin
440,11PES0150H,"Calle Felipe B. Martinez Chapa Numero Exterior: 102 , Fraccionami",Real Campestre,urbana,León de los Aldama,Escuela,21.16455,-101.6916,Otro,Sin informacion,268,Instalado,pin
441,11PES0152F,"Calle Francisco I. Madero Numero Exterior: 807 , Colonia Centro, ",Centro,urbana,León de los Aldama,Escuela,21.11989,-101.67421,Otro,Sin informacion,98,Instalado,pin
442,11PES0165J,"Calle Carmelita Numero Exterior: Sn, Colonia Peñitas, Codigo Post",Peñitas,urbana,León de los Aldama,Escuela,21.14397,-101.68386,Otro,Sin informacion,319,Instalado,pin
443,11PES0184Y,Independencia Num. 1603,San Miguel,urbana,León de los Aldama,Escuela,21.09829,-101.68494,Otro,Sin informacion,536,Instalado,pin
444,11PES0187V,"Calle Del Prado Numero Exterior: 215 , Fraccionamiento Jardines D",Jardines Del Moral,urbana,León de los Aldama,Escuela,21.15075,-101.69205,Otro,Sin informacion,31,Instalado,pin
445,11PES0189T,Tresguerras Num. 440 ,Barrio Arriba,urbana,León de los Aldama,Escuela,21.12465,-101.67558,Otro,Sin informacion,60,Instalado,pin
446,11PES0191H,Emiliano Zapata Num. 417,Zona Centro,urbana,León de los Aldama,Escuela,21.11753,-101.68225,Otro,Sin informacion,80,Instalado,pin
447,11PES0193F,"Calle Carretera Ibarrilla Numero Exterior: Sn, Colonia Arboledas ",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16466,-101.66134,Otro,Sin informacion,427,Instalado,pin
448,11PES0194E,5 De Mayo Num. 407 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12683,-101.68004,Otro,Sin informacion,101,Instalado,pin
449,11PES0196C,"Calle Nicaragua Numero Exterior: 105 , Colonia Arbide, Codigo Pos",Arbide,urbana,León de los Aldama,Escuela,21.124418,-101.693703,Otro,Sin informacion,66,Instalado,pin
450,11PES0210F,"Calle Guatemala Numero Exterior: 519 , Colonia Obrera, Codigo Pos",Obrera,urbana,León de los Aldama,Escuela,21.12861,-101.69366,Otro,Sin informacion,169,Instalado,pin
451,11PES0216Z,Pedregal Del Carmen Num. 201 Apartado,No Aplica,urbana,León de los Aldama,Escuela,21.11593,-101.60641,Otro,Sin informacion,54,Instalado,pin
452,11PES0218Y,Avenida Paseo De Jerez Num. 815 Norte,Jardines De San Pedro,urbana,León de los Aldama,Escuela,21.11497,-101.6348,Otro,Sin informacion,101,Instalado,pin
453,11PES0222K,"Calle Malecon Antonio De Silva Numero Exterior: 117 , Colonia Las",Las Trojes,urbana,León de los Aldama,Escuela,21.132898,-101.66816,Otro,Sin informacion,113,Instalado,pin
454,11PES0233Q,"Boulevard La Luz Numero Exterior: 2317 , Conjunto Habitacional Vi",Villa De Las Flores,urbana,León de los Aldama,Escuela,21.11954,-101.64938,Otro,Sin informacion,102,Instalado,pin
455,11PES0234P,Juarez Num. 523,Zona Centro,urbana,León de los Aldama,Escuela,21.11586,-101.6855,Otro,Sin informacion,166,Instalado,pin
456,11PES0237M,"Boulevard Juan Alonso De Torres Numero Exterior: 1928 , Colonia V",Valle Del Campestre,urbana,León de los Aldama,Escuela,21.16825,-101.70919,Otro,Sin informacion,275,Instalado,pin
457,11PES0300Y,"Boulevard Ibarrilla Numero Exterior: 802 , Colonia Arboledas De I",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16642,-101.6603,Otro,Sin informacion,381,Instalado,pin
458,11PES0303V,Ignacio Comonfort Num. 430,Zona Centro,urbana,León de los Aldama,Escuela,21.12033,-101.68638,Otro,Sin informacion,75,Instalado,pin
459,11PES0305T,"Calle Jose Maria Cruz Numero Exterior: 72 , Unidad Habitacional U",Unidad Obrera Infonavit,urbana,León de los Aldama,Escuela,21.16307,-101.67326,Otro,Sin informacion,152,Instalado,pin
460,11PES0315Z,"Avenida Guadalupe Oriental Numero Exterior: 502 , Colonia El Mira",El Mirador Oriental,urbana,León de los Aldama,Escuela,21.10496,-101.65612,Otro,Sin informacion,373,Instalado,pin
461,11PES0316Z,Margarita Num. 120 Esquina Con Parral,Loma Bonita,urbana,León de los Aldama,Escuela,21.11664,-101.6933,Otro,Sin informacion,93,Instalado,pin
462,11PES0324H,"Avenida Juarez Numero Exterior: 542 , Colonia Centro, Codigo Post",Centro,urbana,León de los Aldama,Escuela,21.115848,-101.685915,Otro,Sin informacion,167,Instalado,pin
463,11PES0325G,Juan Valle Num. 1015 ,San Miguel,urbana,León de los Aldama,Escuela,21.10941,-101.67909,Otro,Sin informacion,60,Instalado,pin
464,11PES0328D,"Calle 20 De Enero Numero Exterior: 615 , Colonia Obregon, Codigo ",Obregon,urbana,León de los Aldama,Escuela,21.129546,-101.681226,Otro,Sin informacion,43,Instalado,pin
465,11PES0329C,"Calle Camino Real A Mexico Numero Exterior: 736 , Colonia San Jos",San Jose El Alto,urbana,León de los Aldama,Escuela,21.07852,-101.6105,Otro,Sin informacion,181,Instalado,pin
466,11PES0339J,Mar Negro Num. 302 Mar Adriatico,Santa Maria Del Granjeno,urbana,León de los Aldama,Escuela,21.0982,-101.65565,Otro,Sin informacion,202,Instalado,pin
467,11PES0340Z,Camino Soledad Num. 221 ,San Carlos,urbana,León de los Aldama,Escuela,21.07291,-101.59328,Otro,Sin informacion,44,Instalado,pin
468,11PES0343W,Calle Prolongacion Paseo De Los Insurgentes Numero Exterior: 2618,El Refugio Campestre,urbana,León de los Aldama,Escuela,21.149166,-101.719544,Otro,Sin informacion,128,Instalado,pin
469,11PES0345U,Roma Num. 609 ,No Aplica,urbana,León de los Aldama,Escuela,21.11332,-101.67194,Otro,Sin informacion,87,Instalado,pin
470,11PES0356Z,"Boulevard Talabarteros De Aurora Numero Exterior: 559 , Colonia C",Ciudad Aurora,urbana,León de los Aldama,Escuela,21.172139,-101.6714,Otro,Sin informacion,18,Instalado,pin
471,11PES0357Z,"Boulevard Juan Alonso De Torres Numero Exterior: 2811 , Colonia L",Lindavista,urbana,León de los Aldama,Escuela,21.144952,-101.709616,Otro,Sin informacion,116,Instalado,pin
472,11PES0370T,Españita Num. 205,El Coecillo,urbana,León de los Aldama,Escuela,21.12265,-101.67178,Otro,Sin informacion,96,Instalado,pin
473,11PES0379K,"Calle Presa Los Castillos Numero Exterior: 109 , Fraccionamiento ",Rivera De La Presa Country,urbana,León de los Aldama,Escuela,21.176399,-101.677125,Otro,Sin informacion,238,Instalado,pin
474,11PES0380Z,Rubi Num. 223,Fraccionamiento Guadalupe,urbana,León de los Aldama,Escuela,21.11096,-101.68921,Otro,Sin informacion,48,Instalado,pin
475,11PES0381Z,"Calle Coralina Numero Exterior: 102 , Colonia Arboledas De Ibarri",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16432,-101.66195,Otro,Sin informacion,202,Instalado,pin
476,11PES0382Y,Boulevard Jose Maria Morelos Num. 2114 No Aplica,Balcones Del Campestre,urbana,León de los Aldama,Escuela,21.17242,-101.70108,Otro,Sin informacion,7,Instalado,pin
477,11PES0385V,Boulevard Prolongacion Insurgentes S/N Kilometro 3. 5,No Aplica,urbana,León de los Aldama,Escuela,21.17063,-101.73413,Otro,Sin informacion,28,Instalado,pin
478,11PES0388S,Hacienda San Gerardo Num. 427,San Nicolas Del Palote,urbana,León de los Aldama,Escuela,21.164605,-101.682114,Otro,Sin informacion,112,Instalado,pin
479,11PES0389R,"Calle Pirul Numero Exterior: 505 , Colonia Valle De Leon, Codigo ",Valle De Leon,urbana,León de los Aldama,Escuela,21.16715,-101.66706,Otro,Sin informacion,91,Instalado,pin
480,11PES0390G,Justo Sierra Num. 326,Zona Centro,urbana,León de los Aldama,Escuela,21.11828,-101.68617,Otro,Sin informacion,72,Instalado,pin
481,11PES0391F,Avenida De Las Exposiciones Num. 901,Satelite Las Hilamas,urbana,León de los Aldama,Escuela,21.117445,-101.725382,Otro,Sin informacion,145,Instalado,pin
482,11PES0396A,"Calle Libertad Numero Exterior: 204 , Colonia Centro, Codigo Post",Centro,urbana,León de los Aldama,Escuela,21.12246,-101.67661,Otro,Sin informacion,57,Instalado,pin
483,11PES0398Z,Oxigeno Num. 1402 ,Fraccionamiento El Condado,urbana,León de los Aldama,Escuela,21.165,-101.65186,Otro,Sin informacion,98,Instalado,pin
484,11PES0399Y,"Privada De Olimpo Numero Exterior: 112  Y 114, Colonia La Martini",La Martinica,urbana,León de los Aldama,Escuela,21.11481,-101.66467,Otro,Sin informacion,66,Instalado,pin
485,11PES0401W,"Boulevard Jorge Vertiz Campero Numero Exterior: 1815 , Colonia Sa",San Miguel De Rentaria,urbana,León de los Aldama,Escuela,21.129816,-101.627675,Otro,Sin informacion,95,Instalado,pin
486,11PES0402V,Sigma Num. 213,Fraccionamiento Industrial Delta,urbana,León de los Aldama,Escuela,21.08445,-101.62339,Otro,Sin informacion,381,Instalado,pin
487,11PES0403U,Candelaria Num. 2342,Candelaria,urbana,León de los Aldama,Escuela,21.12715,-101.65827,Otro,Sin informacion,188,Instalado,pin
488,11PES0405S,"Calle Ricardo Castro Numero Exterior: 202 , Colonia Tepeyac, Codi",Tepeyac,urbana,León de los Aldama,Escuela,21.11295,-101.66721,Otro,Sin informacion,48,Instalado,pin
489,11PES0406R,Montenegro Num. 104,Moderna,urbana,León de los Aldama,Escuela,21.13849,-101.69111,Otro,Sin informacion,39,Instalado,pin
490,11PES0407Q,"Boulevard Eugenio Garza Sada Numero Exterior: 1215 , Colonia Potr",Potrero Del Cerro,urbana,León de los Aldama,Escuela,21.162752,-101.721813,Otro,Sin informacion,132,Instalado,pin
491,11PES0411C,Buenos Aires Num. 201 Rio Bravo,San Nicolas,urbana,León de los Aldama,Escuela,21.10847,-101.6737,Otro,Sin informacion,27,Instalado,pin
492,11PES0414Z,"Calle Prolongacion Juarez Numero Exterior: 2103 , Colonia La Luz,",La Luz,urbana,León de los Aldama,Escuela,21.101442,-101.691994,Otro,Sin informacion,159,Instalado,pin
493,11PES0416Y,Boulevard Miguel Hidalgo Num. 2660 Ibarrilla,Las Aguilas,urbana,León de los Aldama,Escuela,21.166147,-101.66405,Otro,Sin informacion,72,Instalado,pin
494,11PES0418W,Antonio De Silva Num. 307,Villa Insurgentes,urbana,León de los Aldama,Escuela,21.14794,-101.664603,Otro,Sin informacion,104,Instalado,pin
495,11PES0419V,"Calle Justo Sierra Numero Exterior: 733 , Colonia Centro, Codigo ",Centro,urbana,León de los Aldama,Escuela,21.11512,-101.687213,Otro,Sin informacion,0,Instalado,pin
496,11PES0423H,"Calle Oswaldo Martinoli Numero Exterior: 835 , Fraccionamiento Vi",Villas De San Juan,urbana,León de los Aldama,Escuela,21.101334,-101.58497,Otro,Sin informacion,168,Instalado,pin
497,11PES0428C,"Boulevard San Pedro Numero Exterior: 135 , Colonia Jardines De Je",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.10491,-101.64405,Otro,Sin informacion,162,Instalado,pin
498,11PES0429B,"Boulevard Jose Maria Morelos Numero Exterior: 3550 , Colonia San ",San Miguel De Rentaria,urbana,León de los Aldama,Escuela,21.129541,-101.630094,Otro,Sin informacion,56,Instalado,pin
499,11PES0430R,"Calle Corregidora Numero Exterior: 902 , Colonia Libertad, Codigo",Libertad,urbana,León de los Aldama,Escuela,21.063221,-101.618874,Otro,Sin informacion,116,Instalado,pin
500,11PES0431Q,Privada Las Huertas Num. 104,Ex-Hacienda De Ibarrila,urbana,León de los Aldama,Escuela,21.1838,-101.646363,Otro,Sin informacion,14,Instalado,pin
501,11PES0434N,"Boulevard Mariano Escobedo Numero Exterior: 4017 , Colonia Reside",Residencial San Isidro,urbana,León de los Aldama,Escuela,21.10445,-101.64698,Otro,Sin informacion,68,Instalado,pin
502,11PES0435M,"Calle Cantera De Manzanares Numero Exterior: 227 , Colonia Parque",Parque Manzanares,urbana,León de los Aldama,Escuela,21.108023,-101.650857,Otro,Sin informacion,14,Instalado,pin
503,11PES0438J,"Boulevard Ibarrilla Numero Exterior: 309 , Colonia El Peluchan, C",El Peluchan,urbana,León de los Aldama,Escuela,21.168662,-101.660651,Otro,Sin informacion,579,Instalado,pin
504,11PES0444U,Canal De La Sardaneta Num. 530 Prolongacion Boulevard Hidalgo,Los Castillos,urbana,León de los Aldama,Escuela,21.19108,-101.66167,Otro,Sin informacion,86,Instalado,pin
505,11PES0447R,"Calle De Las Orquideas Numero Exterior: 104 , Colonia Jardines De",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.101758,-101.641975,Otro,Sin informacion,74,Instalado,pin
506,11PES0448Q,"Boulevard Torres Landa Oriente Numero Exterior: 6501 , Colonia Ja",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.097686,-101.640622,Otro,Sin informacion,74,Instalado,pin
507,11PES0449P,"Boulevard Antonio Madrazo Numero Exterior: 7010 , Colonia El Cons",El Consuelo,urbana,León de los Aldama,Escuela,21.168725,-101.64328,Otro,Sin informacion,86,Instalado,pin
508,11PES0450E,"Boulevard Adolfo Lopez Mateos Numero Exterior: 3116 , Colonia Fra",Fracciones Del Rosario,urbana,León de los Aldama,Escuela,21.160755,-101.683204,Otro,Sin informacion,107,Instalado,pin
509,11PES0452C,Santa Bernardita Num. 236 Oceano Indico,El Granjeno,urbana,León de los Aldama,Escuela,21.093408,-101.66103,Otro,Sin informacion,104,Instalado,pin
510,11PES0454A,"Boulevard Paseo De Los Insurgentes Numero Exterior: 1405 , Coloni",Granada,urbana,León de los Aldama,Escuela,21.145148,-101.698865,Otro,Sin informacion,55,Instalado,pin
511,11PES0461K,"Calle Balcon De Los Ruiseñores Numero Exterior: 131 , Fraccionami",Balcones De La Joya,urbana,León de los Aldama,Escuela,21.129235,-101.744484,Otro,Sin informacion,86,Instalado,pin
512,11PES0462J,Manantial Num. 607,Fraccionamiento Del Moral,urbana,León de los Aldama,Escuela,21.150737,-101.689264,Otro,Sin informacion,23,Instalado,pin
513,11PES0467E,"Boulevard Roma Numero Exterior: 703 , Colonia Andrade, Codigo Pos",Andrade,urbana,León de los Aldama,Escuela,21.11291,-101.671244,Otro,Sin informacion,63,Instalado,pin
514,11PES0469C,"Calle Luis Diaz Infante Numero Exterior: 113 , Colonia Los Parais",Los Paraisos,urbana,León de los Aldama,Escuela,21.139768,-101.693282,Otro,Sin informacion,175,Instalado,pin
515,11PES0472Q,"Boulevard Omega Numero Exterior: 1009 , Colonia Paseos De La Cast",Paseos De La Castellana,urbana,León de los Aldama,Escuela,21.079995,-101.626966,Otro,Sin informacion,125,Instalado,pin
516,11PES0473P,"Calle Alamo Numero Exterior: 101 , Colonia Obregon, Codigo Postal",Obregon,urbana,León de los Aldama,Escuela,21.135486,-101.684365,Otro,Sin informacion,168,Instalado,pin
517,11PES0474O,Alamo Num. 1305,Valle De Leon,urbana,León de los Aldama,Escuela,21.16786,-101.66598,Otro,Sin informacion,97,Instalado,pin
518,11PES0478K,"Avenida Paseo De Alfaro Numero Exterior: 1425 , Colonia Providenc",Providencia,urbana,León de los Aldama,Escuela,21.134632,-101.612841,Otro,Sin informacion,247,Instalado,pin
519,11PES0479J,"Boulevard San Juan Bosco Numero Exterior: 4217 , Fraccionamiento ",Lomas Del Mirador,urbana,León de los Aldama,Escuela,21.154458,-101.730678,Otro,Sin informacion,24,Instalado,pin
520,11PES0486T,"Calle La Tota Carbajal Numero Exterior: 114 , Colonia La Martinic",La Martinica,urbana,León de los Aldama,Escuela,21.115783,-101.664735,Otro,Sin informacion,29,Instalado,pin
521,11PES0487S,"Boulevard Jose Maria Morelos Numero Exterior: 5520 , Colonia La J",La Joya,urbana,ALTOR [ESCUELA],Escuela,21.172366,-101.760802,Otro,Sin informacion,0,Instalado,pin
522,11PES0488R,"Boulevard Jose Ma. Morelos Oriente Numero Exterior: 385 , Colonia",El Peluchan,urbana,León de los Aldama,Escuela,21.170923,-101.656657,Otro,Sin informacion,50,Instalado,pin
523,11PES0489Q,"Boulevard Jose Maria Morelos Numero Exterior: 2008 , Colonia Balc",Balcones Del Campestre,urbana,León de los Aldama,Escuela,21.173781,-101.705819,Otro,Sin informacion,0,Instalado,pin
524,11PES0490F,"Calle San Mateo De Abajo Numero Exterior: 119 , Ejido San Juan De",San Juan De Abajo,urbana,León de los Aldama,Escuela,21.056929,-101.630142,Otro,Sin informacion,74,Instalado,pin
525,11PES0491E,"Boulevard Juan Alonso De Torres Numero Exterior: 3505 , Colonia L",La Esperanza De Alfaro,urbana,León de los Aldama,Escuela,21.134105,-101.612659,Otro,Sin informacion,89,Instalado,pin
526,11PES0494B,"Boulevard Clio Numero Exterior: 1102 , Fraccionamiento Paseos Del",Paseos Del Country,urbana,León de los Aldama,Escuela,21.159649,-101.733188,Otro,Sin informacion,138,Instalado,pin
527,11PES0499X,"Calzada Los Paraisos Numero Exterior: 501 , Colonia Los Paraisos,",Los Paraisos,urbana,León de los Aldama,Escuela,21.138579,-101.690769,Otro,Sin informacion,36,Instalado,pin
528,11PET0116Q,Madero Num. 509 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12074,-101.67699,Otro,Sin informacion,0,Instalado,pin
529,11PET0126X,"Calle Juarez Numero Exterior: 511 , Colonia Centro, Codigo Postal",Centro,urbana,León de los Aldama,Escuela,21.116345,-101.685543,Otro,Sin informacion,0,Instalado,pin
530,11PJN0006L,"Calle Libertad Numero Exterior: 204 , Colonia Centro, Codigo Post",Centro,urbana,León de los Aldama,Escuela,21.12246,-101.67661,Otro,Sin informacion,39,Instalado,pin
531,11PJN0007K,Independencia Num. 1603,San Miguel,urbana,León de los Aldama,Escuela,21.09829,-101.68494,Otro,Sin informacion,274,Instalado,pin
532,11PJN0014U,Avenida Olimpica Num. 225,Villa Verde,urbana,León de los Aldama,Escuela,21.122,-101.67578,Otro,Sin informacion,60,Instalado,pin
533,11PJN0016S,Plateros Num. 106 ,No Aplica,urbana,León de los Aldama,Escuela,21.15136,-101.6964,Otro,Sin informacion,29,Instalado,pin
534,11PJN0017R,Diaz Miron Num. 312 ,No Aplica,urbana,León de los Aldama,Escuela,21.11875,-101.68156,Otro,Sin informacion,34,Instalado,pin
535,11PJN0025Z,Irapuato Num. 1114 ,Industrial,urbana,León de los Aldama,Escuela,21.13313,-101.69666,Otro,Sin informacion,68,Instalado,pin
536,11PJN0028X,San Enrique Num. 308,Centro,urbana,León de los Aldama,Escuela,21.11153,-101.66203,Otro,Sin informacion,70,Instalado,pin
537,11PJN0029W,"Calle Felipe B. Martinez Chapa Numero Exterior: 102 , Fraccionami",Real Campestre,urbana,León de los Aldama,Escuela,21.16455,-101.6916,Otro,Sin informacion,102,Instalado,pin
538,11PJN0031K,"Boulevard Campestre Numero Exterior: Sn, Colonia Centro, Codigo P",Centro,urbana,León de los Aldama,Escuela,21.15271,-101.71913,Otro,Sin informacion,100,Instalado,pin
539,11PJN0032J,"Boulevard Juan Alonso De Torres Numero Exterior: 2811 , Colonia L",Lindavista,urbana,León de los Aldama,Escuela,21.144952,-101.709616,Otro,Sin informacion,108,Instalado,pin
540,11PJN0036F,Valentin Canalizo Num. 201,No Aplica,urbana,León de los Aldama,Escuela,21.13713,-101.65642,Otro,Sin informacion,77,Instalado,pin
541,11PJN0044O,"Boulevard Lago De Coyuca Numero Exterior: 529 , Fraccionamiento B",Brisas Del Lago,urbana,León de los Aldama,Escuela,21.174063,-101.649212,Otro,Sin informacion,59,Instalado,pin
542,11PJN0051Y,"Calle Aquiles Serdan Numero Exterior: 221 , Colonia Centro, Codig",Centro,urbana,León de los Aldama,Escuela,21.12567,-101.68452,Otro,Sin informacion,56,Instalado,pin
543,11PJN0052X,"Calle Jordan Numero Exterior: 102 , Colonia Leon Moderno, Codigo ",Leon Moderno,urbana,León de los Aldama,Escuela,21.112303,-101.668844,Otro,Sin informacion,102,Instalado,pin
544,11PJN0082R,Pedro Moreno Num. 716 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12116,-101.67486,Otro,Sin informacion,23,Instalado,pin
545,11PJN0090Z,"Calle Estocolmo Numero Exterior: 402 , Colonia Andrade, Codigo Po",Andrade,urbana,León de los Aldama,Escuela,21.11467,-101.6753,Otro,Sin informacion,117,Instalado,pin
546,11PJN0091Z,"Calle Fray Daniel Mireles Numero Exterior: 801 , Colonia La Cande",La Candelaria,urbana,León de los Aldama,Escuela,21.12638,-101.66016,Otro,Sin informacion,202,Instalado,pin
547,11PJN0129V,"Avenida Calzada Tepeyac Numero Exterior: 204 , Colonia Leon Moder",Leon Moderno,urbana,León de los Aldama,Escuela,21.11561,-101.66821,Otro,Sin informacion,37,Instalado,pin
548,11PJN0131J,"Boulevard Jose Maria Morelos Numero Exterior: 5520 , Colonia La J",La Joya,urbana,ALTOR [ESCUELA],Escuela,21.172366,-101.760802,Otro,Sin informacion,0,Instalado,pin
549,11PJN0132I,"Calle Luis Diaz Infante Numero Exterior: 113 , Colonia Los Parais",Los Paraisos,urbana,León de los Aldama,Escuela,21.139768,-101.693282,Otro,Sin informacion,128,Instalado,pin
550,11PJN0150Y,Bernardo Chavez Num. 406 J. Jesus Gonzalez,Los Fresnos,urbana,León de los Aldama,Escuela,21.10608,-101.69113,Otro,Sin informacion,35,Instalado,pin
551,11PJN0155T,"Boulevard Las Palmas Numero Exterior: 101 , Colonia Arbide, Codig",Arbide,urbana,León de los Aldama,Escuela,21.12479,-101.69672,Otro,Sin informacion,47,Instalado,pin
552,11PJN0170L,"Calle Ricardo Castro Numero Exterior: 202 , Colonia Tepeyac, Codi",Tepeyac,urbana,León de los Aldama,Escuela,21.11295,-101.66721,Otro,Sin informacion,45,Instalado,pin
553,11PJN0171K,"Calle Rio Bravo Numero Exterior: 704  706, 710 Y 714, Barrio San ",San Miguel,urbana,León de los Aldama,Escuela,21.11018,-101.67886,Otro,Sin informacion,105,Instalado,pin
554,11PJN0172J,"Boulevard Jose Maria Morelos Numero Exterior: 3550 , Colonia San ",San Miguel De Rentaria,urbana,León de los Aldama,Escuela,21.129541,-101.630094,Otro,Sin informacion,35,Instalado,pin
555,11PJN0180S,Alamo Num. 1305,Valle De Leon,urbana,León de los Aldama,Escuela,21.16786,-101.66598,Otro,Sin informacion,65,Instalado,pin
556,11PJN0181R,Emiliano Zapata Num. 417,Zona Centro,urbana,León de los Aldama,Escuela,21.11753,-101.68225,Otro,Sin informacion,22,Instalado,pin
557,11PJN0218O,"Avenida Paseo De Los Quetzales Numero Exterior: 403 , Colonia San",San Isidro,urbana,León de los Aldama,Escuela,21.09844,-101.64709,Otro,Sin informacion,106,Instalado,pin
558,11PJN0219N,Pino Suarez Num. 644 ,Zona Centro,urbana,León de los Aldama,Escuela,21.11431,-101.68564,Otro,Sin informacion,23,Instalado,pin
559,11PJN0224Z,Hidalgo Num. 403 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12724,-101.68111,Otro,Sin informacion,41,Instalado,pin
560,11PJN0230J,Pedregal Num. 211 ,Jardines Del Moral,urbana,León de los Aldama,Escuela,21.14625,-101.6939,Otro,Sin informacion,57,Instalado,pin
561,11PJN0239A,Zorras Num. 102,Granjas Ceres,urbana,León de los Aldama,Escuela,21.113453,-101.63556,Otro,Sin informacion,92,Instalado,pin
562,11PJN0240Q,"Calle San Sebastian Numero Exterior: 505 , Colonia La Martinica, ",La Martinica,urbana,León de los Aldama,Escuela,21.11299,-101.66259,Otro,Sin informacion,131,Instalado,pin
563,11PJN0241P,"Calle Carmelita Numero Exterior: Sn, Colonia Peñitas, Codigo Post",Peñitas,urbana,León de los Aldama,Escuela,21.14397,-101.68386,Otro,Sin informacion,131,Instalado,pin
564,11PJN0243N,"Calle Rincon Florido Numero Exterior: 107 , Colonia Rincon De La ",Rincon De La Florida,urbana,León de los Aldama,Escuela,21.143877,-101.677202,Otro,Sin informacion,33,Instalado,pin
565,11PJN0245L,Acapulco Num. 501,El Coecillo,urbana,León de los Aldama,Escuela,21.12727,-101.66597,Otro,Sin informacion,48,Instalado,pin
566,11PJN0311U,Avenida Mexico Num. 204,Moderna,urbana,León de los Aldama,Escuela,21.13517,-101.69033,Otro,Sin informacion,12,Instalado,pin
567,11PJN0312T,"Calle Coralina Numero Exterior: 102 , Colonia Arboledas De Ibarri",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16432,-101.66195,Otro,Sin informacion,106,Instalado,pin
568,11PJN0313S,"Boulevard Ibarrilla Numero Exterior: 802 , Colonia Arboledas De I",Arboledas De Ibarrilla,urbana,León de los Aldama,Escuela,21.16642,-101.6603,Otro,Sin informacion,185,Instalado,pin
569,11PJN0332G,Nuguete Num. 112,Villa De Las Flores,urbana,León de los Aldama,Escuela,21.1219,-101.653334,Otro,Sin informacion,14,Instalado,pin
570,11PJN0343M,Altamirano Num. 327 ,Zona Centro,urbana,León de los Aldama,Escuela,21.11621,-101.67921,Otro,Sin informacion,24,Instalado,pin
571,11PJN0345K,Camino Soledad Num. 221 ,San Carlos,urbana,León de los Aldama,Escuela,21.07291,-101.59328,Otro,Sin informacion,42,Instalado,pin
572,11PJN0347I,"Calle Guatemala Numero Exterior: 519 , Colonia Obrera, Codigo Pos",Obrera,urbana,León de los Aldama,Escuela,21.12861,-101.69366,Otro,Sin informacion,50,Instalado,pin
573,11PJN0348H,Marina Nacional Num. 502,Centro,urbana,León de los Aldama,Escuela,21.12598,-101.71127,Otro,Sin informacion,118,Instalado,pin
574,11PJN0352U,"Calle Rossini Numero Exterior: 113 , Colonia Leon Moderno, Codigo",Leon Moderno,urbana,León de los Aldama,Escuela,21.109082,-101.664139,Otro,Sin informacion,31,Instalado,pin
575,11PJN0354S,"Calle Justo Sierra Numero Exterior: 733 , Colonia Centro, Codigo ",Centro,urbana,León de los Aldama,Escuela,21.11512,-101.687213,Otro,Sin informacion,0,Instalado,pin
576,11PJN0355R,Perla Num. 215 ,Fraccionamiento Guadalupe,urbana,León de los Aldama,Escuela,21.10988,-101.68961,Otro,Sin informacion,60,Instalado,pin
577,11PJN0356Q,Insurgentes Num. 422 ,No Aplica,urbana,León de los Aldama,Escuela,21.1345,-101.6867,Otro,Sin informacion,32,Instalado,pin
