ID,PUNTO_DE_CONEXION,DOMICILIO,COLONIA-COMUNIDAD,ZONA,LOCALIDAD,SEDE,LATITUD,LONGITUD,PROGRAMA,TIPO,BENEFICIARIOS,FASE,ICONO
287,11DPR3442S,"Calle Pascal Kant Numero Exterior: 402 , Fraccionamiento Centro F",Centro Familiar Soledad,urbana,CENTRO FAMILIAR LA SOLEDAD,Escuela,21.13931,-101.75396,Otro,Sin informacion,632,Instalado,place
288,11DPR3455W,Valle De La Charca S/N,Valle San Bernardo,urbana,León de los Aldama,Escuela,21.15591,-101.6309,Otro,Sin informacion,436,Instalado,place
289,11DPR3523C,Nicolas Calvo S/N,Benito Juarez,urbana,León de los Aldama,Escuela,21.13847,-101.64957,Otro,Sin informacion,377,Instalado,place
290,11DPR3687M,"Calle Cruz De Palma Numero Exterior: 105 , Ejido La Joya, Codigo ",La Joya,urbana,EJIDO LA JOYA,Escuela,21.14069,-101.73911,Otro,Sin informacion,364,Instalado,place
291,11DPR3718P,Patrona De La Musica S/N,Santa Cecilia,urbana,León de los Aldama,Escuela,21.18726,-101.6735,Otro,Sin informacion,651,Instalado,place
292,11DPR3719O,Patrona De La Musica S/N,Santa Cecilia,urbana,León de los Aldama,Escuela,21.18726,-101.6735,Otro,Sin informacion,381,Instalado,place
293,11DPR3811V,Boulevard Timoteo Lozano Num. 1004,La Moreña,urbana,León de los Aldama,Escuela,21.07288,-101.6448,Otro,Sin informacion,414,Instalado,place
294,11DPR3834F,"Calle Kiruna Numero Exterior: 417 , Fraccionamiento Agua Azul, Co",Agua Azul,urbana,León de los Aldama,Escuela,21.10347,-101.61317,Otro,Sin informacion,617,Instalado,place
295,11DPR3858P,Esperanza De Alfaro Boulevard Vicente Valtierra,Esperanza De Alfaro,urbana,León de los Aldama,Escuela,21.14854,-101.60794,Otro,Sin informacion,184,Instalado,place
296,11DPR3861C,"Calle Ambar Numero Exterior: 320 , Fraccionamiento Villas De San ",Villas De San Juan,urbana,León de los Aldama,Escuela,21.093224,-101.587727,Otro,Sin informacion,730,Instalado,place
297,11DPR3867X,Avenida Las Villas Num. 115 Avenida Olimpica,Ampliacion San Francisco,urbana,León de los Aldama,Escuela,21.09578,-101.59816,Otro,Sin informacion,622,Instalado,place
298,11DPR3886L,"Calle Principal Club Cinegetico Del Bajio Numero Exterior: Sn, Ha",San Jose Del Potrero,urbana,SAN JOSE DEL POTRERO,Escuela,21.12927,-101.59938,Otro,Sin informacion,602,Instalado,place
299,11DPR3905J,Avenida Valle De Fatima S/N,Valle De La Luz,urbana,León de los Aldama,Escuela,21.10294,-101.60207,Otro,Sin informacion,363,Instalado,place
300,11DPR3907H,Hermosillo S/N Carretera Leon- San Felipe,Hacienda Arriba San Jose,rural,HACIENDA ARRIBA (SAN JOSE DE LA CONCEPCION),Escuela,21.23006,-101.70521,Otro,Sin informacion,76,Instalado,place
301,11DPR3937B,"Calle Villa Sidney Numero Exterior: Sn, Fraccionamiento Las Villa",Las Villas,urbana,León de los Aldama,Escuela,21.097519,-101.606953,Otro,Sin informacion,433,Instalado,place
302,11DPR3941O,Fraccionamiento Teresita Valadez Num. Sn Carretera Leon-Las Joyas,Sinarquistas,urbana,León de los Aldama,Escuela,21.1438,-101.74875,Otro,Sin informacion,411,Instalado,place
303,11DPR3956Q,"Calle Cumbre Chimborazo Numero Exterior: Sn, Colonia Cumbres De L",Cumbres De La Gloria,urbana,León de los Aldama,Escuela,21.090618,-101.766017,Otro,Sin informacion,425,Instalado,place
304,11DPT0003O,"Calle Restauradores Numero Exterior: Sn, Colonia San Jose De Dura",San Jose De Duran (Los Troncoso),urbana,León de los Aldama,Escuela,21.06646,-101.675607,Otro,Sin informacion,0,Instalado,place
305,11DPT0007K,"Avenida Obeliscos Numero Exterior: Sn, Fraccionamiento Jardines D",Jardines De San Pedro,urbana,León de los Aldama,Escuela,21.109259,-101.631139,Otro,Sin informacion,0,Instalado,place
306,11DPT0013V,"Calle Marquez Numero Exterior: Sn, Fraccionamiento Real Providenc",Real Providencia,urbana,León de los Aldama,Escuela,21.137564,-101.652353,Otro,Sin informacion,0,Instalado,place
307,11DST0080Q,Balcon De Los Pardillos Num. Sn,Colinas De La Joya,urbana,León de los Aldama,Escuela,21.12739,-101.74548,Otro,Sin informacion,929,Instalado,place
308,11DTV0025K,Mileto Num. 409,San Pablo,urbana,León de los Aldama,Escuela,21.17118,-101.6425,Otro,Sin informacion,290,Instalado,place
309,11DTV0026J,Emiliano Zapata Num. Sn,Duarte,rural,DUARTE,Escuela,21.08295,-101.518,Otro,Sin informacion,89,Instalado,place
310,11EJN0253O,Antiguo Camino A San Felipe Num. 105 Colonia La India,Ibarrilla,urbana,IBARRILLA,Escuela,21.18693,-101.64992,Otro,Sin informacion,170,Instalado,place
311,11EJN0299J,Valle Mesorea Num. 501,Valle De San Jose,urbana,León de los Aldama,Escuela,21.07223,-101.63207,Otro,Sin informacion,417,Instalado,place
312,11EPR0166J,"Calle Benito Juarez Numero Exterior: 231 , Colonia Centro, Codigo",Centro,urbana,León de los Aldama,Escuela,21.12036,-101.68349,Otro,Sin informacion,404,Instalado,place
313,11EPR0207T,Aquiles Serdan Num. 124,Zona Centro,urbana,León de los Aldama,Escuela,21.12345,-101.68464,Otro,Sin informacion,375,Instalado,place
314,11EPR0210G,Bahia Puerto Principe S/N,Delta 2000,urbana,León de los Aldama,Escuela,21.076744,-101.629318,Otro,Sin informacion,409,Instalado,place
315,11EPR0220N,Campeche  Y Peru Num. Sn,Obrera,urbana,León de los Aldama,Escuela,21.1251,-101.69286,Otro,Sin informacion,754,Instalado,place
316,11EPR0225I,Principal S/N Pie De Carretera Leon-Cueramaro,Ejido Los Arcos,rural,LOS ARCOS,Escuela,21.04827,-101.6894,Otro,Sin informacion,319,Instalado,place
317,11EPR0395C,Camino Viejo A Lagos S/N Y Griega Carretera Leon- Lagos De Moreno,Lagunillas,rural,LAGUNILLAS,Escuela,21.20174,-101.76388,Otro,Sin informacion,219,Instalado,place
318,11EPR0534N,Miguel Aleman Num. 202,Zona Centro,urbana,León de los Aldama,Escuela,21.1252,-101.68554,Otro,Sin informacion,231,Instalado,place
319,11EPR0700V,Campanario Num. 159,San Pedro De Los Hernandez,urbana,León de los Aldama,Escuela,21.12322,-101.63634,Otro,Sin informacion,405,Instalado,place
320,11EPR0751B,Avenida Continental Y Europa S/N,Parques De La Noria,urbana,León de los Aldama,Escuela,21.07368,-101.63915,Otro,Sin informacion,408,Instalado,place
321,11EPR0756X,Honda De San Miguel Num. 1002,San Miguel,urbana,León de los Aldama,Escuela,21.09885,-101.68664,Otro,Sin informacion,191,Instalado,place
322,11EST0001M,"Calle Via Campos Otoñales Numero Exterior: 103 , Fraccionamiento ",Albazul Residencial,urbana,León de los Aldama,Escuela,21.097061,-101.620058,Otro,Sin informacion,307,Instalado,place
323,11ETC0004I,"Boulevard Tellez Cruces Numero Exterior: Sn, Colonia Leon I, Codi",Leon I,urbana,León de los Aldama,Escuela,21.14701,-101.63609,Otro,Sin informacion,0,Instalado,place
324,11ETC0016N,Vicente Gonzalez Del Castillo Num. 438,Las Hilamas,urbana,León de los Aldama,Escuela,21.10151,-101.73333,Otro,Sin informacion,0,Instalado,place
325,11ETC0034C,"Calle Fray Luis De Herrera Numero Exterior: Sn, Colonia Villa Ins",Villa Insurgentes,urbana,León de los Aldama,Escuela,21.14781,-101.66653,Otro,Sin informacion,0,Instalado,place
326,11ETH0002F,Cadmio Num. 208,Valle De Señora,urbana,León de los Aldama,Escuela,21.15907,-101.65096,Otro,Sin informacion,0,Instalado,place
327,11ETH0003E,Cadmio Num. 208,Valle De Señora,urbana,León de los Aldama,Escuela,21.15907,-101.65096,Otro,Sin informacion,0,Instalado,place
328,11ETH0004D,"Calle Girasol Numero Exterior: Sn,Congregacion Duarte, Codigo Pos",Duarte,rural,DUARTE,Escuela,21.08576,-101.53044,Otro,Sin informacion,0,Instalado,place
329,11ETH0005C,Lagunillas (Primaria Rural Benito Juarez),No Aplica,rural,LAGUNILLAS,Escuela,21.201923,-101.76379,Otro,Sin informacion,0,Instalado,place
330,11ETH0007A,Jardin De Las Margaritas Num. 121,Jardines De Echeveste,urbana,León de los Aldama,Escuela,21.08156,-101.64539,Otro,Sin informacion,0,Instalado,place
331,11ETH0008Z,Avenida Los Estudiantes S/N (Ex-Bodega Conasupo),No Aplica,rural,LOS SAUCES,Escuela,21.02477,-101.54116,Otro,Sin informacion,0,Instalado,place
332,11ETH0009Z,"Calle Valle Del Pasillo Numero Exterior: Sn,Colonia Valle Dorado,",Valle Dorado,urbana,León de los Aldama,Escuela,21.08151,-101.62083,Otro,Sin informacion,0,Instalado,place
333,11ETH0010O,Santa Lourdes Num. 501-A,San Pedro Plus,urbana,León de los Aldama,Escuela,21.124817,-101.638748,Otro,Sin informacion,0,Instalado,place
334,11ETH0011N,San Pedro Del Monte,No Aplica,rural,SAN PEDRO DEL MONTE (EL HOSPITAL),Escuela,21.03071,-101.71589,Otro,Sin informacion,0,Instalado,place
335,11ETH0012M,"Calle Santa Ana Del Conde Numero Exterior: Sn,Granja Santa Ana De",Santa Ana Del Conde,rural,ALVARO OBREGON (SANTA ANA DEL CONDE),Escuela,20.96439,-101.58337,Otro,Sin informacion,0,Instalado,place
336,11ETH0117G,"Calle Nueva Orleans Numero Exterior: 312 , Colonia Las Americas, ",Las Americas,urbana,León de los Aldama,Escuela,21.10855,-101.69425,Otro,Sin informacion,0,Instalado,place
337,11ETH0120U,"Calle San Jose Del Potrero Numero Exterior: Sn, Colonia Desarroll",Desarrollo El Potrero,urbana,León de los Aldama,Escuela,21.124542,-101.601439,Otro,Sin informacion,0,Instalado,place
338,11ETH0242E,Sauz Seco (Telesecundaria No. 795 Km 17),No Aplica,rural,SAUZ SECO,Escuela,21.174166,-101.541388,Otro,Sin informacion,0,Instalado,place
339,11ETH0252L,"Calle Lucio Blanco (Los Gavilanes) Numero Exterior: Sn, Ejido Luc",Lucio Blanco,rural,LUCIO BLANCO (LOS GAVILANES),Escuela,21.11528,-101.55032,Otro,Sin informacion,0,Instalado,place
340,11ETH0266O,Faro La Sandia Pie De Carretera Entrada A La Sandia,No Aplica,rural,PLAN GUANAJUATO (LA SANDIA),Escuela,20.91918,-101.70237,Otro,Sin informacion,0,Instalado,place
341,11ETH0279S,Boulevard Obrero Mundial S/N,Piscina,urbana,León de los Aldama,Escuela,21.10596,-101.70863,Otro,Sin informacion,0,Instalado,place
342,11ETH0281G,Heroes De La Independencia Num. 2306 (Enfrente Del Hospital La Lu,Mision De La Luz,urbana,León de los Aldama,Escuela,21.12189,-101.65131,Otro,Sin informacion,0,Instalado,place
343,11ETH0282F,Del Dorado Num. 316,Valle De Jerez,urbana,León de los Aldama,Escuela,21.0805,-101.6343,Otro,Sin informacion,0,Instalado,place
344,11ETH0283E,Avenida 21 De Marzo S/N (Frente A Tostadas Charras),Vibar,urbana,León de los Aldama,Escuela,21.12815,-101.7143,Otro,Sin informacion,0,Instalado,place
345,11ETH0290O,"Boulevard Mariano Escobedo Numero Exterior: Sn, Colonia Leon Ii, ",Leon Ii,urbana,León de los Aldama,Escuela,21.121787,-101.731336,Otro,Sin informacion,0,Instalado,place
346,11ETK0019T,Nuevo Lindero Camino Rural San Judas-Santa Ana Del Conde,Nuevo Lindero,rural,NUEVO LINDERO,Escuela,20.95722,-101.63705,Otro,Sin informacion,0,Instalado,place
347,11ETK0212Y,"Calle Capellania De Loera Numero Exterior: Sn,Rancho O Rancheria ",Capellania De Loera,rural,CAPELLANIA DE LOERA,Escuela,21.03811,-101.59497,Otro,Sin informacion,0,Instalado,place
348,11ETK0226A,"Calle Valle Del Pasillo Numero Exterior: Sn,Colonia Valle Dorado,",Valle Dorado,urbana,León de los Aldama,Escuela,21.08151,-101.62083,Otro,Sin informacion,0,Instalado,place
349,11ETK0342R,"Calle Barretos Santa Ana Del Conde Numero Exterior: Sn, Ejido Bar",Barretos,rural,BARRETOS,Escuela,20.93714,-101.6433,Otro,Sin informacion,0,Instalado,place
350,11ETK0343Q,"Calle Huayna Potosina Numero Exterior: 204 , Colonia Colonia Lati",Colonia Latinoamericana,urbana,COLONIA LATINOAMERICANA,Escuela,21.03048,-101.70505,Otro,Sin informacion,0,Instalado,place
351,11ETK0344P,"Calle El Resplandor (El Chorro) Numero Exterior: Sn, Rancho O Ran",El Resplandor (El Chorro),rural,EL RESPLANDOR (EL CHORRO),Escuela,21.000038,-101.604686,Otro,Sin informacion,0,Instalado,place
352,11ETK0345O,"Calle La Laborcita Numero Exterior: Sn, Ejido La Laborcita, Codig",La Laborcita,rural,LA LABORCITA,Escuela,21.10796,-101.55244,Otro,Sin informacion,0,Instalado,place
353,11ETK0346N,"Calle San Francisco Numero Exterior: Sn, Rancho O Rancheria San F",San Francisco De Duran (San Agustin Mirasol),rural,SAN FRANCISCO DE DURAN (SAN AGUSTIN DEL MIRAS,Escuela,21.00863,-101.62021,Otro,Sin informacion,0,Instalado,place
354,11ETK0347M,"Calle Dario Valdivia Numero Exterior: Sn, Ejido San Jose Del Resp",San Jose Del Resplandor (El Capricho),rural,SAN JOSE DEL RESPLANDOR (EL CAPRICHO),Escuela,20.9986,-101.6932,Otro,Sin informacion,0,Instalado,place
355,11ETV0032T,Carteros Num. 102,Fraccionamiento Santo Domingo,urbana,León de los Aldama,Escuela,21.09071,-101.66884,Otro,Sin informacion,185,Instalado,place
356,11ETV0119Y,El Ramillete Carretera Leon- Ciudad Manuel Doblado,Puerta De San German,rural,EL RAMILLETE,Escuela,21.03956,-101.76878,Otro,Sin informacion,147,Instalado,place
357,11ETV0365H,Camino Viejo A Lagos S/N,Lagunillas,rural,LAGUNILLAS,Escuela,21.2036,-101.76553,Otro,Sin informacion,160,Instalado,place
358,11ETV0582W,"Calle Albarradones Carretera Leon Comanjilla Numero Exterior: Sn,",Albarradones,rural,ALBARRADONES,Escuela,21.0422,-101.50137,Otro,Sin informacion,151,Instalado,place
359,11ETV0796X,Nueva Galicia S/N,Vibar,urbana,León de los Aldama,Escuela,21.1285,-101.71902,Otro,Sin informacion,320,Instalado,place
360,11ETV0797W,"Calle Huayna Potosina Numero Exterior: 204 , Colonia Colonia Lati",Colonia Latinoamericana,urbana,COLONIA LATINOAMERICANA,Escuela,21.03048,-101.70505,Otro,Sin informacion,179,Instalado,place
361,11ETV1003E,Mesa De Ibarrilla Salida A Ibarrilla,Mesa De Ibarrilla,rural,MESA DE IBARRILLA,Escuela,21.22037,-101.63424,Otro,Sin informacion,52,Instalado,place
362,11ETV1080J,Timoteo Lozano S/N,La Libertad,urbana,León de los Aldama,Escuela,21.06194,-101.62239,Otro,Sin informacion,181,Instalado,place
363,11ETV1091P,Baya,San Jose Del Alto,urbana,León de los Aldama,Escuela,21.07636,-101.61143,Otro,Sin informacion,145,Instalado,place
364,11ETV1092O,Calle Principal Pasando La Via Del Ferrocarril,San Juan De Abajo,urbana,SAN JUAN DE ABAJO,Escuela,21.05765,-101.63799,Otro,Sin informacion,139,Instalado,place
365,11ETV1094M,Gaviota Num. 1000 Carretera Leon- Duarte,San Nicolas De Los Gonzalez,urbana,SAN NICOLAS DE LOS GONZALEZ,Escuela,21.11544,-101.58418,Otro,Sin informacion,169,Instalado,place
366,11ETV1129L,Avenida Barajas Num. Sn,No Aplica,rural,RANCHO SAN JOSE DE LOS SAPOS,Escuela,21.025058,-101.74583,Otro,Sin informacion,145,Instalado,place
367,11NDI0015Z,Cuitlahuac S/N Esquina Cholula,Azteca,urbana,León de los Aldama,Escuela,21.09949,-101.64902,Otro,Sin informacion,0,Instalado,place
368,11NDI0021J,"Boulevard Venustiano Carranza Numero Exterior: 604 , Colonia Los ",Los Fresnos,urbana,León de los Aldama,Escuela,21.10373,-101.68774,Otro,Sin informacion,0,Instalado,place
369,11PBH0001X,"Calle Noriega Numero Exterior: 104 , Colonia Obregon, Codigo Post",Obregon,urbana,León de los Aldama,Escuela,21.131674,-101.686611,Otro,Sin informacion,0,Instalado,place
370,11PBH0017Y,"Boulevard Juan Alonso De Torres Numero Exterior: 1041 , Colonia S",San Jose Del Consuelo,urbana,León de los Aldama,Escuela,21.147688,-101.653305,Otro,Sin informacion,0,Instalado,place
371,11PBH0019W,"Calle Aurelio Luis Gallardo Numero Exterior: 405 , Colonia Indust",Industrial (Hab.),urbana,León de los Aldama,Escuela,21.133135,-101.690819,Otro,Sin informacion,0,Instalado,place
372,11PBH0030S,Independencia Num. 137,Zona Centro,urbana,León de los Aldama,Escuela,21.11921,-101.68043,Otro,Sin informacion,0,Instalado,place
373,11PBH0034O,"Calle Laguna De Metztitlan Numero Exterior: 401 , Colonia Lomas D",Lomas De La Trinidad,urbana,León de los Aldama,Escuela,21.141494,-101.697145,Otro,Sin informacion,0,Instalado,place
374,11PBH0035N,"Calle Burgos Numero Exterior: 1202 , Colonia San Juan Bosco (Vist",San Juan Bosco (Vista Hermosa),urbana,León de los Aldama,Escuela,21.134861,-100.711786,Otro,Sin informacion,0,Instalado,place
375,11PBH0046T,"Boulevard Juan Alonso De Torres Numero Exterior: 2811 , Colonia L",Lindavista,urbana,León de los Aldama,Escuela,21.144952,-101.709616,Otro,Sin informacion,0,Instalado,place
376,11PBH0055A,Avenida Eugenio Garza Sada S/N,Cerro Gordo,urbana,León de los Aldama,Escuela,21.16624,-101.71564,Otro,Sin informacion,0,Instalado,place
377,11PBH0056Z,Donato Guerra Num. 114,Zona De Oro,urbana,León de los Aldama,Escuela,21.12204,-101.67918,Otro,Sin informacion,0,Instalado,place
378,11PBH0119V,"Avenida Sion Numero Exterior: 202 , Conjunto Habitacional Villa D",Villa De Las Flores,urbana,León de los Aldama,Escuela,21.122643,-101.652709,Otro,Sin informacion,0,Instalado,place
379,11PBH0123H,"Calle Conejo Numero Exterior: 701 , Congregacion San Pedro De Los",San Pedro De Los Hernandez,urbana,León de los Aldama,Escuela,21.1135,-101.63667,Otro,Sin informacion,0,Instalado,place
380,11PBH0129B,Prolongacion Boulevard Campestre Num. 1721,No Aplica,urbana,León de los Aldama,Escuela,21.15223,-101.71627,Otro,Sin informacion,0,Instalado,place
381,11PBH0130R,"Calle Juarez Numero Exterior: 224 , Colonia Centro, Codigo Postal",Centro,urbana,León de los Aldama,Escuela,21.12064,-101.68419,Otro,Sin informacion,0,Instalado,place
382,11PBH0144U,Avenida Paseo De Jerez Num. 307,Jardines De Jerez,urbana,León de los Aldama,Escuela,21.10046,-101.6403,Otro,Sin informacion,0,Instalado,place
383,11PBH0147R,"Calle Laguna De Metztitlan Numero Exterior: 401 , Colonia Lomas D",Lomas De La Trinidad,urbana,León de los Aldama,Escuela,21.141494,-101.697145,Otro,Sin informacion,0,Instalado,place
384,11PBH0148Q,Carpinteros Num. 122,Hacienda Echeveste De Leon,urbana,León de los Aldama,Escuela,21.17818,-101.66481,Otro,Sin informacion,0,Instalado,place
385,11PBH0188R,Avenida Leon Num. 1104,Villas Del Moral,urbana,León de los Aldama,Escuela,21.1504,-101.69592,Otro,Sin informacion,0,Instalado,place
386,11PBH0192D,"Calle 5 De Mayo Numero Exterior: 411 , Colonia Obregon, Codigo Po",Obregon,urbana,León de los Aldama,Escuela,21.126617,-101.679879,Otro,Sin informacion,0,Instalado,place
387,11PBH0193C,20 De Enero Num. 616,Obregon,urbana,León de los Aldama,Escuela,21.12941,-101.68097,Otro,Sin informacion,0,Instalado,place
388,11PBH0196Z,Avenida Las Liebres Num. 110,No Aplica,urbana,León de los Aldama,Escuela,21.104603,-101.64195,Otro,Sin informacion,0,Instalado,place
389,11PBH0200W,Ofebres Num. 104,No Aplica,urbana,León de los Aldama,Escuela,21.15281,-101.69596,Otro,Sin informacion,0,Instalado,place
390,11PBH0206Q,"Calle Ignacio Altamirano Numero Exterior: 116 , Colonia Centro, C",Centro,urbana,León de los Aldama,Escuela,21.11978,-101.67914,Otro,Sin informacion,0,Instalado,place
391,11PBH0212A,"Calle Francisco I. Madero Numero Exterior: 214  216, Colonia Cent",Centro,urbana,León de los Aldama,Escuela,21.121455,-101.680277,Otro,Sin informacion,0,Instalado,place
392,11PBH0213Z,"Calle Aurelio Luis Gallardo Numero Exterior: 405 , Colonia Indust",Industrial (Hab.),urbana,León de los Aldama,Escuela,21.133135,-101.690819,Otro,Sin informacion,0,Instalado,place
393,11PBH0214Z,Rosas Moreno Num. 219,San Juan De Dios,urbana,León de los Aldama,Escuela,21.11531,-101.68026,Otro,Sin informacion,0,Instalado,place
394,11PBH0227C,5 De Febrero Num. 626,No Aplica,urbana,León de los Aldama,Escuela,21.11922,-101.67737,Otro,Sin informacion,0,Instalado,place
395,11PBH0229A,Francisco I. Madero Num. 428 ,Zona Centro,urbana,León de los Aldama,Escuela,21.12044,-101.67783,Otro,Sin informacion,0,Instalado,place
396,11PBH0242V,"Calle Pedro Moreno Numero Exterior: 810 , Colonia Centro, Codigo ",Centro,urbana,León de los Aldama,Escuela,21.121055,-101.673791,Otro,Sin informacion,0,Instalado,place
397,11PBH0247Q,Emiliano Zapata Num. 314,Zona Centro,urbana,León de los Aldama,Escuela,21.11881,-101.67599,Otro,Sin informacion,0,Instalado,place
398,11PBH0248P,"Calle Rio Almeria Numero Exterior: 201 , Fraccionamiento San Migu",San Miguel Infonavit,urbana,León de los Aldama,Escuela,21.099535,-101.676093,Otro,Sin informacion,0,Instalado,place
399,11PBH0252B,5 De Febrero Num. 620,Zona Centro,urbana,León de los Aldama,Escuela,21.11927,-101.67752,Otro,Sin informacion,0,Instalado,place
400,11PBH0255Z,Titania,San Rafael,urbana,León de los Aldama,Escuela,21.10819,-101.69025,Otro,Sin informacion,0,Instalado,place
401,11PBH0256Y,"Boulevard Miguel De Cervantes Saavedra Numero Exterior: 308 , Col",El Salto,urbana,León de los Aldama,Escuela,21.120813,-101.707873,Otro,Sin informacion,0,Instalado,place
402,11PBH0257X,"Calle Fidel Velazquez Numero Exterior: 68 , Unidad Habitacional U",Unidad Obrera Infonavit,urbana,León de los Aldama,Escuela,21.162198,-101.672808,Otro,Sin informacion,0,Instalado,place
403,11PBH0259V,Juarez Num. 615 Boulevard Mariano Escobedo,Centro,urbana,León de los Aldama,Escuela,21.115318,-101.685896,Otro,Sin informacion,0,Instalado,place
404,11PBH0260K,5 De Febrero Num. 414 Altamirano,Zona Centro,urbana,León de los Aldama,Escuela,21.119911,-101.678923,Otro,Sin informacion,0,Instalado,place
405,11PBH0261J,"Calle Aurelio Luis Gallardo Numero Exterior: 405 , Colonia Indust",Industrial (Hab.),urbana,León de los Aldama,Escuela,21.133135,-101.690819,Otro,Sin informacion,0,Instalado,place
406,11PBH0269B,"Calle 5 De Febrero Numero Exterior: 412  Y 414, Colonia Centro, C",Centro,urbana,León de los Aldama,Escuela,21.119988,-101.679035,Otro,Sin informacion,0,Instalado,place
407,11PBH0285T,"Boulevard Mariano Escobedo Numero Exterior: 1202 , Colonia Leon M",Leon Moderno,urbana,León de los Aldama,Escuela,21.110669,-101.672576,Otro,Sin informacion,0,Instalado,place
408,11PBH0286S,"Calle Dr. Hernandez Alvarez Numero Exterior: 341 , Barrio San Jua",San Juan De Dios,urbana,León de los Aldama,Escuela,21.114915,-101.676397,Otro,Sin informacion,0,Instalado,place
409,11PBH0288Q,"Boulevard Talabarteros De Aurora Numero Exterior: 559 , Colonia C",Ciudad Aurora,urbana,León de los Aldama,Escuela,21.172139,-101.6714,Otro,Sin informacion,0,Instalado,place
410,11PBH0295Z,Calzada De Los Heroes Num. 305 Diaz Miron,Centro,urbana,León de los Aldama,Escuela,21.118738,-101.670807,Otro,Sin informacion,0,Instalado,place
411,11PBH0297Y,"Boulevard Adolfo Lopez Mateos Poniente Numero Exterior: 428 , Col",Centro,urbana,León de los Aldama,Escuela,21.126915,-101.68287,Otro,Sin informacion,0,Instalado,place
412,11PBH0298X,"Boulevard Adolfo Lopez Mateos Poniente Numero Exterior: 428 , Col",Centro,urbana,León de los Aldama,Escuela,21.126915,-101.68287,Otro,Sin informacion,0,Instalado,place
413,11PBH0300V,Donato Guerra Num. 111 Francisco I. Madero,Zona Centro,urbana,León de los Aldama,Escuela,21.122037,-101.679485,Otro,Sin informacion,0,Instalado,place
414,11PBH0304R,"Boulevard Mariano Escobedo Numero Exterior: 4017 , Colonia Reside",Residencial San Isidro,urbana,León de los Aldama,Escuela,21.10445,-101.64698,Otro,Sin informacion,0,Instalado,place
415,11PBH0309M,Francisco I. Madero Num. 409,Zona Centro,urbana,León de los Aldama,Escuela,21.12109,-101.67846,Otro,Sin informacion,0,Instalado,place
416,11PBH0314Y,"Boulevard Adolfo Lopez Mateos Numero Exterior: 2601 , Barrio Guad",Guadalupe,urbana,León de los Aldama,Escuela,21.122222,-101.647961,Otro,Sin informacion,0,Instalado,place
417,11PBH0318U,"Calle 5 De Febrero Numero Exterior: 412  Y 414, Colonia Centro, C",Centro,urbana,León de los Aldama,Escuela,21.119988,-101.679035,Otro,Sin informacion,0,Instalado,place
418,11PBH0321H,"Calle Dr. Hernandez Alvarez Numero Exterior: 201 , Colonia Andrad",Andrade,urbana,León de los Aldama,Escuela,21.11798,-101.673102,Otro,Sin informacion,0,Instalado,place
419,11PBH0323F,Ignacio Altamirano Num. 430 Y 432,San Juan De Dios,urbana,León de los Aldama,Escuela,21.114736,-101.680252,Otro,Sin informacion,0,Instalado,place
420,11PBH0324E,Francisco I. Madero Num. 213 Pedro Moreno,Zona Centro,urbana,León de los Aldama,Escuela,21.121616,-101.68035,Otro,Sin informacion,0,Instalado,place
421,11PBH0326C,Aquiles Serdan Num. 135-A Praxedis Guerrero,Zona Centro,urbana,León de los Aldama,Escuela,21.12395,-101.684797,Otro,Sin informacion,0,Instalado,place
422,11PBH0327B,Hacienda San Gerardo Num. 427,San Nicolas Del Palote,urbana,León de los Aldama,Escuela,21.164605,-101.682114,Otro,Sin informacion,0,Instalado,place
423,11PBH0334L,Antonio De Silva Num. 307,Villa Insurgentes,urbana,León de los Aldama,Escuela,21.14794,-101.664603,Otro,Sin informacion,0,Instalado,place
424,11PBH0357W,"Calle Justo Sierra Numero Exterior: 443 , Colonia Centro, Codigo ",Centro,urbana,León de los Aldama,Escuela,21.119185,-101.685491,Otro,Sin informacion,0,Instalado,place
425,11PBH0360J,"Avenida Paseo De Alfaro Numero Exterior: 1425 , Colonia Providenc",Providencia,urbana,León de los Aldama,Escuela,21.134632,-101.612841,Otro,Sin informacion,0,Instalado,place
426,11PBH0361I,"Avenida Las Americas Numero Exterior: 502 , Colonia Andrade, Codi",Andrade,urbana,León de los Aldama,Escuela,21.114527,-101.672599,Otro,Sin informacion,0,Instalado,place
427,11PBH0368B,"Boulevard Antonio Madrazo Numero Exterior: 7010 , Colonia El Cons",El Consuelo,urbana,León de los Aldama,Escuela,21.168725,-101.64328,Otro,Sin informacion,0,Instalado,place
428,11PBH0387Q,"Calle Independencia Numero Exterior: 125 , Colonia Centro, Codigo",Centro,urbana,León de los Aldama,Escuela,21.119624,-101.680664,Otro,Sin informacion,0,Instalado,place
429,11PBH3006M,"Calle Circunvalacion Poniente Numero Exterior: 1144 , Fraccionami",Panorama,urbana,León de los Aldama,Escuela,21.14864,-101.69777,Otro,Sin informacion,0,Instalado,place
430,11PBH3039D,"Avenida San Sebastian Numero Exterior: 505 , Colonia La Martinica",La Martinica,urbana,León de los Aldama,Escuela,21.11305,-101.66264,Otro,Sin informacion,0,Instalado,place
431,11PBH3045O,"Calle Camino De Alfaro Numero Exterior: 1015 , Colonia Cañada De ",Cañada De Alfaro,rural,León de los Aldama,Escuela,21.126933,-101.62145,Otro,Sin informacion,0,Instalado,place
432,11PBH3048L,"Calle Aquiles Serdan Numero Exterior: 221 , Colonia Centro, Codig",Centro,urbana,León de los Aldama,Escuela,21.12567,-101.68452,Otro,Sin informacion,0,Instalado,place
